hour,day,temperature,humidity,energy_usage
10,32,14.851133141799908,26.231991575691328,165.52581279271982
11,32,13.829534646126564,29.173584435263106,161.66070026967841
12,32,10.35540200186651,31.643220129024044,137.87367506415447
13,32,4.741120831554589,27.81238390466804,102.82054016398668
14,32,5.760395702011929,36.595270204377094,98.90848361871049
15,32,4.150103678702175,33.013479500282195,96.38681833185346
16,32,2.4593268580176977,47.043097467229586,77.49368927810637
17,32,2.502303188218559,44.19488761047072,82.43642292107518
18,32,1.6678443090978081,53.35635068352676,68.07035790991202
19,32,1.2591018955661886,58.90650066696448,64.10603925268363
20,32,1.1994145392383204,56.86229998627964,74.17101725318197
21,32,-0.39298967889746006,53.87470288045151,64.76764719656097
22,32,5.859236438265168,69.12428684900794,86.2204034396854
23,32,7.827184923301006,69.67995826140572,101.79596407845206
0,33,10.543157674390747,72.77913013787564,123.22077951802433
1,33,10.034693299384589,68.18587916386718,120.13765080738817
2,33,12.837886919183475,65.16836958168518,139.57000385220041
3,33,19.177373518531283,74.18450067863945,162.10451238256496
4,33,18.581143730131075,52.63822969244611,180.37895472794975
5,33,21.022259657635935,58.84613329387161,196.93800120645358
6,33,20.05663675226092,47.126990709083046,182.7623501941988
7,33,19.718770541882176,43.14472600924748,180.77127809581788
8,33,20.536821649796384,38.41448583713018,193.01483058743696
9,33,16.03897835543073,31.840693005412763,175.7231383355348
10,33,15.192241553881967,35.53561297549243,162.7364529214123
11,33,11.663639873615125,37.63470145396842,136.8230071119033
12,33,9.13100754513537,32.35006830623331,128.93708276365822
13,33,6.793465302037513,31.198393455279106,118.77040069541006
14,33,5.444267543267428,27.747289428814987,106.31253386719936
15,33,1.9714349448075743,38.4419907053913,86.60138664825135
16,33,3.8512582133026596,50.78174815864649,91.02871687554523
17,33,-1.4484728673296925,42.920145978974126,62.83945753982603
18,33,-0.3737432883227181,48.12008210324066,63.93150365037462
19,33,-0.5387203794390345,52.37093524714542,65.60839184247284
20,33,4.23370173086308,57.5529288275279,79.45128606552092
21,33,3.322041741157672,50.41563785536903,79.55777279777375
22,33,7.063689078937266,69.34568500496732,94.31274146755774
23,33,4.44068880290084,65.0907556440083,84.61047846740252
0,34,10.534100531738517,61.948684406041,117.6794505792197
1,34,14.367452042272081,73.08446627444413,147.0355599001574
2,34,15.16456797855085,61.910419150479086,160.72759636498617
3,34,19.20202856199618,62.448790354312166,170.08829023341238
4,34,17.625677137643642,67.3322119559429,163.58112849683297
5,34,22.477953143261843,48.13030191192785,197.04465892291702
6,34,24.5977962472385,42.33700882701119,217.3579730232777
7,34,18.933581142011366,46.17015004576128,187.77031675926713
8,34,17.769248995042844,45.747436820051846,165.74646160958446
9,34,19.97783676610088,27.986155787609235,195.3472277488934
10,34,18.159144291461423,34.717940608497116,171.90264444725278
11,34,11.542470396718672,33.58648117402709,152.29866263698142
12,34,9.159626365808288,19.7041975815384,138.14727318932424
13,34,6.848240331253777,34.67399016375473,110.19926843155312
14,34,2.3110989779314486,37.06252132352212,86.81762728820692
15,34,1.0916282951661325,34.29893650998892,79.79271911763993
16,34,-0.6685355713485177,46.26173181149004,67.4917669140971
17,34,-1.1948533930989416,50.50589696957381,64.32308930771508
18,34,-0.06936977477356236,50.515589628586014,58.65431985198063
19,34,0.8091712021823568,52.91915395042574,77.1207932773688
20,34,4.440746947783769,55.135860537085215,94.00400097163606
21,34,0.9322241066569408,63.954318076899995,61.236275845014006
22,34,6.968644796953164,70.16930267420966,95.12258161947253
23,34,6.9838318605237655,67.69763222057816,107.0361954618761
0,35,9.901072580695134,59.012494973689854,126.16370835001814
1,35,13.937829435358415,75.66208599866422,132.7625794782457
2,35,12.754555956875404,68.27162418491324,138.70866676475978
3,35,17.835887304233577,62.24401314034678,180.11448922145564
4,35,18.993158454270496,64.28579194211645,172.0089502473947
5,35,20.644160790906984,62.7995738844642,178.3170340179934
6,35,20.578337287815636,35.99044215256054,195.7585646232549
7,35,24.569858542712474,46.99493734755995,210.24384278015967
8,35,17.384774069341756,32.86675394594827,176.52806371657854
9,35,16.00907390186184,38.35341691026375,170.14785420511384
10,35,13.753718947150471,33.319127936184124,150.83702546902276
11,35,11.4772362127047,33.86011610642138,139.71664412629463
12,35,8.725225745386966,27.503761927526725,133.66547164394547
13,35,9.789842611189895,21.31528291512287,126.9290268896516
14,35,7.841008495979713,30.42765096802788,123.50705495585851
15,35,1.7874396006355764,37.89210255196796,72.86017208679992
16,35,-0.32496518405283936,45.07696164337611,58.519816325821786
17,35,1.2835728498821235,38.964462595586966,74.781480973447
18,35,-1.1044460885619425,55.13530213436508,58.3444377041045
19,35,1.6066053726203369,51.9370194538178,79.03157688893904
20,35,1.745592003858214,61.81224940797263,69.44969509325836
21,35,-0.10255604185994116,61.592665859402786,60.387051011253476
22,35,8.095010402660119,68.23136121424928,104.2572776461
23,35,11.003564895165827,73.77790469863274,111.18618757314786
0,36,8.774422619031228,63.86492961355732,112.6367240851095
1,36,11.812787331153238,65.91898704204722,122.69540229599099
2,36,15.57173078144981,68.2453210123992,149.1489459854265
3,36,17.739981391839525,76.15005392888271,157.04676617737474
4,36,19.977342583190048,55.684051439165856,176.68360162696462
5,36,23.679667340423386,65.37705033203501,196.19427298167878
6,36,19.646105545011903,60.02211651837585,179.0122177316698
7,36,18.062663773813778,44.33706334444163,183.68131552143444
8,36,15.901615581815335,38.50923736900051,160.8855462471069
9,36,15.609207731981638,32.39753838294559,168.53809274181566
10,36,14.933746054252406,32.33847927264788,159.6981786364207
11,36,16.177306178060785,23.64788631142084,175.99958847650018
12,36,8.964777401927659,29.61880491339701,133.78404487890046
13,36,7.859385452252589,38.16588484347291,120.16519361384438
14,36,4.967154207854499,29.624066611927635,101.50457144296135
15,36,5.3057187350306965,34.65424285632379,106.55775734982659
16,36,6.393610813902861,31.494297628663784,99.90999657362136
17,36,-0.720995808731326,46.693929538604806,54.71224440618643
18,36,-0.9788788850364443,51.322408424756865,53.06504636292971
19,36,2.4290634912474593,55.494892700879255,74.57123879127245
20,36,2.703528941408237,58.915864748889284,78.77528029969363
21,36,6.62234683960659,62.67834602986868,79.82133100118548
22,36,6.167856370651924,69.83000924419213,97.5379913905625
23,36,6.6932253674006645,69.17443351783825,96.94628060795115
0,37,11.181309661384619,71.57485935777666,112.2802568900859
1,37,14.805597612191022,70.39343061305412,141.92419805690116
2,37,16.64096436239473,72.93764451116758,157.19862662978196
3,37,18.08561587408007,67.52710611060623,166.732799203494
4,37,20.793603417022695,60.96430921575095,187.6414818278522
5,37,21.99784944378203,62.768491055311316,181.43302680715962
6,37,22.764317982075056,52.101342645282806,195.70089241204187
7,37,20.95667803806997,51.34843254190169,184.14497102967204
8,37,18.32601787721068,43.034713041933195,187.3608879281528
9,37,17.36449518473212,26.648268981611334,183.76622346215353
10,37,17.413017933016715,39.20366574090788,186.69830473941784
11,37,10.954319109050736,31.357364680931976,139.34305598872677
12,37,10.737346617745803,29.74022614549611,135.19324895756944
13,37,6.625131924320071,32.08822521166652,113.77922337176614
14,37,5.057489645869637,30.954576114525885,111.701946279198
15,37,5.485835913349126,36.99300867821377,100.03100896889654
16,37,1.7219440981954248,37.04061966828453,82.0513446085252
17,37,0.43361483342161294,51.19498039162144,67.39477922284075
18,37,-2.7197122819598385,49.43205943189474,51.88289268026439
19,37,1.8332488691637567,53.263461688438234,69.61326293639658
20,37,2.6307143244377653,55.37537092140363,76.1191767840908
21,37,7.255441634745443,65.48601456947416,95.56262007036787
22,37,4.384443530093995,68.25604357631423,82.75637256393962
23,37,7.850110204302662,71.2606395941689,105.74962486416719
0,38,10.498767367421511,64.86374056247436,128.86510672899283
1,38,15.743097010552155,61.31261053172351,146.4451964245757
2,38,14.809408935226095,70.44846458822157,141.8628442580811
3,38,17.629110863406154,71.5653449331135,155.30889017030856
4,38,19.876047057277464,54.868231888050516,181.5418810663178
5,38,20.032476509203402,63.12358731985891,175.56809986142335
6,38,19.107132770898943,51.4195552936819,181.0248703763637
7,38,20.0474382486873,44.78830457519544,193.0204317709534
8,38,20.807517537563932,38.01225651727112,181.06255503800546
9,38,15.018037213043355,28.935274279144068,170.15251618551363
10,38,15.265939348293752,37.61813450393423,160.21969424501225
11,38,11.187948821146863,26.803451667030615,147.42832006316615
12,38,12.390093257849687,26.100966621311997,144.41763578984143
13,38,4.365435739407243,35.641115023653406,107.39973567571867
14,38,3.882156305456826,23.26457469095259,107.34489727200925
15,38,3.6833559382635706,28.239875322928206,100.0675349607015
16,38,4.470794020624298,39.90932878245958,97.70518026309783
17,38,0.20924121496333972,46.29004124297385,64.51382485457822
18,38,-1.1103990533863968,52.42367323984461,55.13804933969926
19,38,4.103055875990496,53.66738843506914,87.78450790361461
20,38,-1.5562818386768735,72.65184834320844,43.39376688332397
21,38,-1.4686797251056412,63.00267282990178,61.31237238094586
22,38,5.8800289001066615,66.16657731517515,89.69890048654058
23,38,6.407701100269561,65.33358318171197,99.29299540876971
0,39,7.9575343657385735,70.61953408260536,114.97415238366563
1,39,14.004903345623914,72.39332268601525,132.88492906579677
2,39,15.487601427542398,73.33839834835607,146.11261671775787
3,39,15.94291055039202,56.69571430152986,163.70867923624718
4,39,16.099645240502596,58.7700233082215,164.52985553062928
5,39,21.404172919450975,57.40989895609614,186.33609683090071
6,39,21.30040235591732,52.93528767297268,187.45071575549102
7,39,19.46090653533192,44.856362386972286,183.36993008333886
8,39,22.35352802993972,42.71211984766052,206.31112309446954
9,39,14.93089827921317,31.81304491164005,164.42350747031156
10,39,11.948949658150521,40.469019085903014,144.90081721021843
11,39,11.20437431126272,35.64462398911578,138.65381765816383
12,39,9.908827967289007,23.275361064674136,141.4342021280879
13,39,7.898488447620175,25.305968233634854,125.0288928581765
14,39,4.517527884287343,27.44488317377669,98.84802878075722
15,39,3.6330429811631224,39.24771423075168,86.62616940839933
16,39,-1.16333288622527,33.57636116791266,58.741873114295394
17,39,3.2282709452558342,43.168497426909184,80.74124070430582
18,39,-0.1643023567851376,52.273521982083864,67.01145624319325
19,39,2.5753334002855706,54.84555122931823,82.41343581393939
20,39,2.0251966549110225,61.29443757856353,74.24630226351488
21,39,3.8424386264420907,58.81312206698716,85.50772529005481
22,39,6.139534560464404,70.29477994267499,89.91765258334127
23,39,8.307226669009413,66.25245706340138,109.6962871368911
0,40,11.285445519735088,68.37690162801029,123.67016790007973
1,40,15.246495511290071,70.50717516531131,152.58932528475555
2,40,15.39304233940294,67.835899183343,147.55503553445945
3,40,18.4890753270425,64.26203571880892,174.10046700635414
4,40,18.480782649269933,56.24686589011622,177.31130474822527
5,40,22.53949269378963,53.67863384605446,199.19462123983237
6,40,18.64721539588146,50.01091795418518,168.1731613750056
7,40,23.261139128712315,37.94819293211417,211.63680524813375
8,40,18.579938136555704,37.687335168433115,182.0787372418606
9,40,14.20951760762938,37.79626377143328,157.00089149212127
10,40,15.256208829821578,26.292308905084518,160.72032449067606
11,40,11.226087136075448,36.46439173218983,140.45849459546662
12,40,11.68128709797745,36.348066312999215,140.40016031747888
13,40,6.10656159037001,24.455730594418203,109.20174259454171
14,40,4.1076331335704435,39.46759008956192,88.43796975860279
15,40,-0.850149273756533,35.13995643270837,73.54130500363823
16,40,0.4351333236574646,42.092572795785266,76.8276518378572
17,40,-4.507016916148598,42.34036383730835,47.58688978732425
18,40,-3.1678056469714466,54.615224136133804,52.607532945497674
19,40,1.86157104939791,57.20685099629374,70.61324656419448
20,40,2.9113462794572786,55.92923371701198,77.66010412893502
21,40,3.779847311704452,58.31612562390451,78.08496579100058
22,40,3.0660477137415705,60.01899589964265,72.51953073111794
23,40,7.316386836690824,70.25822540794515,108.13794169775426
0,41,9.992794921818863,72.86235705889868,119.18929133089371
1,41,10.271461072640122,72.57334491967859,110.69626051869415
2,41,18.0067966035343,66.73060260265187,162.44744125550199
3,41,18.82579239301682,58.35715334540913,171.5212215487267
4,41,18.218325690185058,56.58962600988109,170.0871071180139
5,41,19.713029940879746,60.93812409686005,175.7102566797847
6,41,20.416765615895105,47.576857176999596,190.20174522581564
7,41,15.575788526042103,45.54070725135697,168.8587248947801
8,41,18.165899272803195,34.62174758212557,184.1908324559386
9,41,15.707099315869879,37.540779603564225,166.2335827175368
10,41,12.996759980210168,30.39106911591584,154.00213175863732
11,41,12.0259898652533,35.915047043097445,149.44468784035632
12,41,13.595373053699047,33.867788531034066,153.3601956935585
13,41,8.693495271508812,28.202953741344132,127.14125635102396
14,41,3.857642020434409,32.0461717875729,98.08561772038506
15,41,4.074097750846846,33.102283176065896,98.47463190239725
16,41,4.138456835327622,32.90283401727494,93.23886968735901
17,41,2.190009102934853,40.536406950213504,85.13027786321786
18,41,0.11926073984034825,50.991086638604095,59.72146757071036
19,41,-0.9531318183018325,56.80267839319831,55.11646090016858
20,41,2.736192589382794,60.742739517963194,77.7048696273181
21,41,3.715902958978022,62.633470353937774,74.52729773928438
22,41,6.790386440055461,71.98584110429368,85.09396893488295
23,41,8.682153152338723,69.63622604858605,106.31985066352156
0,42,12.09910543063867,73.51626914047974,115.25510181072113
1,42,11.51772002790407,60.44964086476878,123.45795238790184
2,42,17.63478813126865,47.708506817597055,173.1026578400769
3,42,17.466267021250275,65.56107576292135,160.59793874862748
4,42,22.81077578309492,52.87617173139255,202.70348183616764
5,42,18.28088262671155,54.114122388485136,167.98253849751856
6,42,23.4719276063305,48.489514794876975,202.64511880605258
7,42,20.05507982981598,52.76062211002727,185.55226912299574
8,42,17.35741803061549,41.99998276471804,168.59477815791828
9,42,16.103296143756832,36.68715951026241,174.40277829801659
10,42,14.35930538361136,36.8644476974796,160.9176974851472
11,42,13.436522343829042,32.52397140841382,145.4623810325263
12,42,11.045670976071001,27.711615035057836,141.1838383817831
13,42,6.264409541097634,36.03886312549143,112.64420937301038
14,42,4.951290815478037,27.13074128486985,103.24080006731498
15,42,7.213472905358256,37.47410031393685,102.8599220304133
16,42,4.79483230235704,32.26215102931844,100.57512590651865
17,42,1.2133890764573794,45.84333838552956,84.54223267804424
18,42,0.07600695633640057,50.96494820886464,62.96264018146123
19,42,0.580804390545838,63.558655711623715,69.3116417404502
20,42,2.5667819076164475,52.1751305327911,74.32464612503497
21,42,0.8833470577377116,61.13769974446189,67.8545457796419
22,42,4.485246925153306,71.43392020855948,85.56688717586738
23,42,4.074641401219605,70.9951028077679,82.24539682133202
0,43,10.798446245210558,70.90152525668752,117.05279035330285
1,43,13.88258233043069,64.53783801098868,143.3628207044362
2,43,14.033627075401252,64.36641633523162,152.44220278573653
3,43,20.219041338445543,70.36734066484723,174.48553879486522
4,43,16.2087227118397,59.74245403123036,157.25233969877598
5,43,16.730508502471043,57.05317938277278,163.8364532975611
6,43,20.448903637119944,49.424058356117605,200.13102723576776
7,43,21.753454868114993,38.908191521700765,199.64697242430591
8,43,22.028109420760128,44.66905213037499,193.4942065835677
9,43,16.153299286127595,38.37402629893153,162.925211510625
10,43,17.15736166686259,44.20767611114717,159.55346480817633
11,43,12.511173512023795,25.603576575965906,154.16019109239218
12,43,9.654745400118362,34.112864606002404,134.49050466171312
13,43,9.179129423948137,24.123763644033623,129.26209394687265
14,43,6.304645756826842,33.46622476267661,109.71526431264114
15,43,-0.22385212583396985,40.740397321584865,65.58716435172914
16,43,4.2928266616074096,29.639324419517557,98.6488593845714
17,43,3.1009244454042184,43.79895672674155,86.35336220359525
18,43,-1.2511254030190588,47.18395132978689,57.476575984173074
19,43,1.1323488039841334,51.666594410574795,78.62145189967177
20,43,2.327806334721092,61.92606326129677,67.83021437137813
21,43,3.450279719782337,69.74556415584392,76.72493172921918
22,43,3.899389692309156,66.65411449954298,85.41147731029731
23,43,6.068562813098681,70.34594866358147,92.19520178193055
0,44,9.94889185801711,70.57154376529624,113.51630331296498
1,44,14.933648489543938,69.32753405756345,135.44833511771486
2,44,16.087200309188866,61.873794887128234,161.28581158096162
3,44,16.329839147693264,69.68435863234541,153.0286182258211
4,44,20.203651459141074,61.47597684079418,181.6273500378268
5,44,13.962173021630534,57.15078835206331,154.25833163431238
6,44,22.297531400744205,45.96745185487209,195.36243861619624
7,44,16.179830705334485,42.52751710800339,168.30701021410533
8,44,17.935372155038124,39.11932901144611,185.44986206102948
9,44,14.831728022613188,28.18724090902479,161.55009914171677
10,44,12.410637048558188,24.239320298322838,165.5731154674158
11,44,14.909844025782249,27.677743821025793,159.57417474304222
12,44,9.064597597376219,32.61260383221195,123.11909878757255
13,44,8.104817312436223,27.415796524568925,124.88954295231412
14,44,4.906158842241634,27.585465936357654,116.7798025647287
15,44,3.883013842580772,31.78443611008069,86.89695366803701
16,44,1.4933897442761288,37.72328788427343,79.2399721489511
17,44,-2.225242711267824,43.05432428384907,60.06869112512843
18,44,1.99253363889428,60.827607261032774,69.71711435663268
19,44,-0.6467714292133097,60.449484044486994,58.7917509188143
20,44,-1.7734178351638876,65.12387056140864,46.32055609477048
21,44,2.0727018662026975,69.98503744509786,65.30131356694217
22,44,8.001519581268617,62.326403729018516,103.10228280603782
23,44,9.11225303320177,63.206693450845165,105.72028755004729
0,45,9.302695731184281,64.46564854232972,114.0572223775556
1,45,11.88967504238835,75.99104719247056,122.09731559837417
2,45,14.356729897565234,64.5845491312763,142.14114899641368
3,45,21.224563778987157,57.885354712534514,185.8537414135272
4,45,19.424124942307493,57.84501899890093,167.75507178393488
5,45,20.519341557272824,53.98335324347728,184.1188389106004
6,45,22.060566908063684,51.342066368472814,206.2185701841563
7,45,20.13683658094371,46.0783742015098,181.87370563522623
8,45,18.14216974620298,35.85909718063247,187.8690566609651
9,45,16.67836811369552,39.286146338837604,171.09311581548775
10,45,14.856797481171872,29.48352425556044,161.52743623367206
11,45,12.513745978005526,29.900101790693416,143.60366114805709
12,45,11.455259087273962,33.43387035251678,141.2577700865376
13,45,7.5157013205893906,27.472376454496924,128.52111345374666
14,45,6.465280154431161,29.832734806405533,110.46397764296921
15,45,2.7674990279173644,38.816204624734695,86.95351789167013
16,45,1.4970163427877992,35.711334116974896,86.02101486855882
17,45,-3.6556596319549,42.899658979929235,52.31696804410161
18,45,1.8326553494049629,52.778710890214455,64.9125424032947
19,45,1.0337186889053007,65.44684310923029,63.2803497062966
20,45,3.335766181874919,63.027022523813734,84.06624016295133
21,45,-2.863578568252856,66.505334438681,45.17366619519225
22,45,9.176749409561452,69.97451599405241,92.18904190339418
23,45,7.1326302926644365,63.952565155446116,103.03975339252928
0,46,12.216365633475032,70.57798369339955,124.8005541229552
1,46,10.508378596774145,69.16968408409937,111.39976932324016
2,46,16.22554781012514,68.92843077755255,143.2674832115805
3,46,14.964236685518163,64.7246758861103,154.4054490128452
4,46,17.412716116452774,61.89849838708556,161.11267169859008
5,46,23.487320970624257,53.61904492755441,195.74885874855482
6,46,19.618635198473307,50.29304458685896,182.7684608942787
7,46,20.09412400925013,38.68447626766463,187.5666251837093
8,46,20.400389499221898,38.40046360998544,191.9622128678499
9,46,18.062431587810686,42.81203211715226,174.96360954515941
10,46,15.300837810287153,34.27353362245251,158.36744433974127
11,46,13.31811245595766,30.576878287303245,151.33432459435494
12,46,14.806831170476553,39.48061638127173,156.50761426829243
13,46,7.296571954907621,23.877308582713233,122.1656052333494
14,46,5.402198093429938,27.132214147080123,108.03517098165047
15,46,5.0302409801497525,44.421421432650405,105.556347578455
16,46,3.5507978280715857,40.22980468024466,92.6340203893189
17,46,2.7148023482300756,43.61070391650062,86.37160784411608
18,46,1.2774604440583692,44.00397837452178,73.55547099405634
19,46,-1.9452680883516518,57.41486223402546,53.0076961300947
20,46,4.606609026757806,62.72229934763731,80.85614147449752
21,46,0.6362414020971467,58.66966381955647,70.66305611646267
22,46,5.605270930478063,66.61913014793662,89.1647900579268
23,46,5.903257848936068,67.64093736561603,94.2195188554999
0,47,9.871723306814015,71.27988573209386,114.52173017879899
1,47,13.245715271632168,63.722265314678154,136.8647997448197
2,47,15.642714430900547,73.58024534825455,161.11438981615433
3,47,17.914909320336044,68.72125453171897,158.95189076021262
4,47,21.88767657596168,58.18412220633592,185.62801816369137
5,47,20.566326865918644,54.09428734385856,188.9142326546134
6,47,19.511686729418702,49.31788924861192,179.92364402741168
7,47,21.587432599467398,40.93207633291707,195.6733512870247
8,47,21.03919501569367,37.78285290882483,189.53274789512224
9,47,14.61585218159149,34.506512537896,165.35486204788788
10,47,16.194800139699716,40.74383377784687,168.1233700319959
11,47,13.990535935647006,35.41457501587082,153.2576223217076
12,47,9.404872993280017,34.67327353668312,133.2618116404589
13,47,10.16322317559803,32.531111539240584,122.67174458867672
14,47,4.699888825934949,27.09285687965505,101.4187486822755
15,47,3.1800850950776134,35.650408853382146,90.15425730577687
16,47,0.9936023135878789,44.85244229806689,68.0201238965468
17,47,0.3718998322722504,38.53229595111315,64.19052773582038
18,47,-2.1925501737904036,53.18276603436632,50.906386288672586
19,47,-2.5393600280792734,66.78942702836423,47.71932851783454
20,47,4.528756088605559,65.30908322994866,87.73952674734164
21,47,1.235009491497867,71.21228130154088,60.76139957882656
22,47,3.017215301087382,68.41220182789957,79.5460547795951
23,47,3.105029321767354,74.15817626960632,79.04057821338674
0,48,8.722076504620995,66.41073392822982,116.49805643066256
1,48,9.94201086421021,73.29783558748751,113.8983718265625
2,48,18.284030320272738,70.59244874599258,152.13142475244402
3,48,19.090701990550745,65.59169149391927,170.0796612797733
4,48,17.28395334748894,66.5800370985925,156.7210335211442
5,48,24.164129873579302,52.48245671281347,200.62115372907044
6,48,21.96353097398319,49.06471241763169,193.77920294083418
7,48,19.00959549587344,45.300929304741075,180.36213293314162
8,48,13.661442608097243,34.85194514455301,160.2492908405331
9,48,21.65295295704696,36.99252409527029,200.35535213156322
10,48,12.220855066472808,24.084839859541994,152.22317748621322
11,48,9.297392957111425,35.91625614635968,133.0955146964425
12,48,12.045140864019283,30.23318683282983,145.18319095333402
13,48,12.291314361653338,28.077018954699813,149.5073438592838
14,48,7.768545637021039,28.507623862835615,118.64595699815581
15,48,4.056750428239248,34.6849692281731,95.47556633637143
16,48,2.5292546454861897,43.44129855386206,80.39336767266101
17,48,2.047572854669931,47.56231399163739,75.9862063148478
18,48,1.5178571795735303,46.47231026360769,70.43569012433444
19,48,0.9031245850480669,50.94618253891223,64.97028696217596
20,48,1.5481481700593667,63.28449353159824,71.31706697306696
21,48,2.803745932335478,60.5303986006558,71.266454133561
22,48,3.492070822266644,67.62005694608628,77.05473518980055
23,48,6.850459395241236,69.93728973840275,101.7721755873346
0,49,6.614086371609229,71.5603106586337,95.52677255371128
1,49,12.391511197435708,73.60986867669074,131.88451436828626
2,49,13.022817785698166,61.00569339135215,136.65601362918056
3,49,14.863889177433933,54.58633899742851,148.84152616856989
4,49,19.020042340151342,57.162763593858244,167.2049546671679
5,49,22.443262835579883,64.18402294121135,196.34718131654773
6,49,21.836633212004624,60.11087050043689,183.4433749016326
7,49,16.51825705564433,53.97950477577903,168.99672410384827
8,49,16.680997764703715,39.035093161196556,167.5479611467978
9,49,18.952610187841906,26.947288966344907,194.94739385760167
10,49,13.035025212923381,20.964296416052026,170.7268914796664
11,49,12.13892415103116,27.611292666471574,141.04451457449355
12,49,11.100104198049106,29.0096318492532,135.57192289482487
13,49,5.475120639247521,37.184610479498424,110.0607668244793
14,49,5.210751012291922,37.01851922202345,105.10971006727696
15,49,0.26088119829812007,36.99488977122714,79.62050256781251
16,49,0.1370106742531907,35.550776145294286,71.38063350875254
17,49,0.9803056053943893,40.01972130672514,85.17007991583553
18,49,-3.1859874670633386,51.27063843535717,49.02499078045359
19,49,1.2216912130301134,58.66163579624904,61.033567019917754
20,49,1.3004703643022522,61.95940631122792,65.59665212783818
21,49,4.033912096968818,58.96914582569768,77.5960852789856
22,49,5.447828268129319,70.5738462196492,94.90692502359252
23,49,10.140090408922472,71.44807136128841,109.08656959894235
0,50,10.250449005295815,64.6466679690491,121.39132846567763
1,50,11.729379368774701,65.39691167428009,126.18326573284776
2,50,15.244595006064568,70.7629879484966,142.76454450726197
3,50,18.15766386993825,62.96959794800149,156.82331728115074
4,50,18.757974178495793,67.94573650818228,171.46812969118506
5,50,19.74044164529845,57.6820272823733,186.0163591113422
6,50,18.59601662438649,47.56684405905365,174.61682318557988
7,50,18.33345642778879,44.772591095994926,171.21409927884383
8,50,15.855043494245002,40.316916963188596,171.79359324116425
9,50,20.570221298239353,32.2159128100605,185.58301115250072
10,50,12.51227352921743,28.116550933423095,159.6007568591169
11,50,11.202380055433395,34.18843294326613,136.983898641786
12,50,8.563185468861606,34.22636648521048,120.18628038757966
13,50,9.201658302863674,33.700390821983426,127.81221775795791
14,50,4.410100643415947,40.25608239593023,91.73176559405744
15,50,5.424416333481997,33.14899819621103,99.94095935097295
16,50,-0.007235286332119006,48.371353830355645,68.88780227867224
17,50,0.8987300615569193,40.31901350517882,62.529323606471266
18,50,-1.6706941065195147,44.93657218315753,67.39033960546529
19,50,4.631039992656092,46.37658649130415,90.52584911706639
20,50,-1.0354508759034111,57.77102343086592,50.81214980518797
21,50,3.548573608588578,61.623523939583684,74.77381141485137
22,50,6.267553761864193,69.95019447696201,96.32090346214399
23,50,8.23940774387778,70.53797123388361,106.3451273267924
0,51,9.629424682244583,64.03513314490432,123.06346012519681
1,51,12.328549051558355,67.35488533365229,127.13977881796966
2,51,15.08762294395822,65.46319797025033,149.18943492041993
3,51,16.7770638086085,55.26222438892149,165.45811421936563
4,51,20.588012271434206,55.09526636493315,187.52901971381004
5,51,24.080304266073387,51.32231274897997,210.03602883592797
6,51,18.885016429984333,57.16812509910473,172.25470007114757
7,51,16.91965230373253,45.780872677736355,170.79623210388274
8,51,18.48368994114188,43.3108437697375,176.37253313078432
9,51,22.23048648717411,28.36468689052299,203.77809743569267
10,51,13.392650864060538,38.65056433938119,156.13013606092696
11,51,15.866424061913344,37.1869937893391,155.05663636461887
12,51,13.355401628152883,20.00827516427687,162.3197284059224
13,51,6.304633065558803,27.15489985463939,109.66161432813036
14,51,6.137966158370554,35.15831978938877,106.57381929867222
15,51,6.185725434391605,39.079806643959955,110.5373656629432
16,51,0.5814904801806439,36.60752634756388,77.58348377919393
17,51,-0.06641898309540822,43.296121782681325,70.0582356716099
18,51,-1.1633618278972875,47.01309469477428,54.77351328665087
19,51,-1.6887717242764184,55.728471136781,48.812217868217516
20,51,0.04119087202360028,65.98589265730956,63.25903597696343
21,51,0.48105165461000965,60.28692483802493,62.24501031475016
22,51,5.068166936518448,72.32461056453083,81.70397003382757
23,51,5.8718630868575,65.41015616404692,98.8858031565124
0,52,10.467571823581496,65.76186393751559,114.20735942230203
1,52,9.476399158617953,73.41148961749744,114.61061709979755
2,52,15.661760464428914,71.93018996572685,147.5582439701196
3,52,18.738125735083326,68.39918530754423,166.54867520419376
4,52,14.672782752701474,53.421012958909294,152.7214831625096
5,52,20.407371402585827,52.84662601169016,182.3735263626581
6,52,22.455337984946585,54.114942960016606,189.82739762575028
7,52,17.239976225508272,45.03132830076906,175.75680037025404
8,52,22.005398811519797,34.631535769012686,198.03073425335336
9,52,17.909105830597564,38.14945407189626,182.38559303474142
10,52,13.589976288483182,29.105455629353877,157.27437841978573
11,52,12.476652295709798,39.654107716179695,139.85214562437918
12,52,11.116653825043446,37.724207312091295,135.5320960584295
13,52,7.563820331799615,33.701970605996465,116.32563990929226
14,52,6.077511984892741,39.48452544816009,110.69081425902392
15,52,1.0875850019757964,36.18182112688595,78.43094568831287
16,52,1.678467610227774,43.82718747187507,76.43743837135531
17,52,-2.486687256700645,52.21222057445996,58.85892869383828
18,52,-0.22245212269740064,51.227493408971554,65.81532928934396
19,52,-1.4670735458202642,53.900445044478985,64.36868156578599
20,52,-0.13131392302391864,51.47689020911442,71.23995626279833
21,52,5.401118538555398,63.72646799512348,83.6354779415355
22,52,7.182620241188534,71.43762399850033,100.14404347869304
23,52,8.630085790789138,74.04668366361952,111.16541313148367
